source,target,originLocation,destLocation,duplicateSize
224,45,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongDeque.java|(5335,670,<211,0>,<244,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HsqlDeque.java|(5900,670,<230,0>,<263,9>)",23
172,279,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationMain.java|(56685,117,<1387,0>,<1394,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationFull.java|(121582,117,<3142,0>,<3149,5>)",5
256,35,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(2852,239,<86,0>,<99,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/OrderedIntHashSet.java|(2869,239,<92,0>,<105,5>)",9
346,281,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2042,234,<49,0>,<60,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcSavepointTest.java|(2009,234,<47,0>,<58,32>)",8
286,135,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcClobTest.java|(2084,198,<50,0>,<59,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11631,206,<275,0>,<284,5>)",7
300,111,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcRowIdTest.java|(1999,234,<47,0>,<58,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1948,234,<45,0>,<56,32>)",8
66,207,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BooleanType.java|(3076,116,<107,0>,<113,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(5768,116,<181,0>,<187,9>)",5
216,111,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1956,234,<45,0>,<56,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1948,234,<45,0>,<56,32>)",8
346,287,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2042,234,<49,0>,<60,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcClobTest.java|(2084,234,<50,0>,<61,32>)",8
294,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4236,248,<157,0>,<167,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4098,248,<150,0>,<160,41>)",7
118,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusDatabaseManager.java|(18026,424,<556,0>,<563,58>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(23846,424,<759,0>,<766,58>)",7
218,301,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2320,234,<58,0>,<69,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcRowIdTest.java|(1999,234,<47,0>,<58,32>)",8
364,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(3230,216,<108,0>,<116,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(3291,216,<112,0>,<120,9>)",6
304,135,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4542,165,<120,0>,<127,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11657,173,<276,0>,<283,25>)",5
142,213,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestAllTypes.java|(15017,323,<408,0>,<414,68>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestCacheSize.java|(26153,323,<786,0>,<792,68>)",5
134,95,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11657,173,<276,0>,<283,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceFactoryTest.java|(2104,165,<49,0>,<56,25>)",5
110,189,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1948,198,<45,0>,<54,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcBlobTest.java|(2050,198,<49,0>,<58,5>)",7
252,249,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestCollation.java|(2176,178,<54,0>,<62,54>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestLobs.java|(2037,178,<52,0>,<60,54>)",5
60,43,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMappedList.java|(5847,150,<222,0>,<230,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/OrderedHashSet.java|(3841,150,<141,0>,<149,1>)",6
270,57,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug778213.java|(5778,158,<192,0>,<198,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug1191815.java|(3861,158,<117,0>,<123,1>)",5
284,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(3223,116,<110,0>,<116,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2887,116,<95,0>,<101,9>)",5
148,167,"|java+compilationUnit:///base/trunk/src/org/hsqldb/SQLFunction.java|(51132,198,<1405,0>,<1411,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/LegacyFunction.java|(4552,198,<135,0>,<141,5>)",5
62,273,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcParameterMetaData.java|(10608,1419,<280,0>,<307,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/pool/BaseConnectionWrapper.java|(11896,302,<414,0>,<424,5>)",6
278,173,"|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationFull.java|(150124,101,<3898,0>,<3905,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/dbinfo/DatabaseInformationMain.java|(126508,101,<3060,0>,<3067,1>)",5
344,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/QueryTool.java|(8779,258,<266,0>,<273,39>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(26985,234,<908,0>,<915,35>)",5
142,231,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestAllTypes.java|(1625,178,<33,0>,<38,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/sample/FindFile.java|(3409,178,<69,0>,<74,26>)",5
286,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcClobTest.java|(2084,234,<50,0>,<61,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1956,234,<45,0>,<56,32>)",8
384,99,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSqlPersistent.java|(15318,253,<437,0>,<445,45>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestMultiInsert.java|(5133,253,<142,0>,<150,45>)",6
112,207,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(8796,116,<272,0>,<278,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(5768,116,<181,0>,<187,9>)",5
134,219,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11631,246,<275,0>,<286,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2320,234,<58,0>,<69,32>)",8
246,1,"|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowOutputBinary.java|(1891,295,<43,0>,<50,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowOutputTextLog.java|(1773,295,<39,0>,<46,29>)",7
294,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4194,451,<156,0>,<175,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4874,451,<184,0>,<203,29>)",14
64,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/rowio/RowInputBase.java|(7022,530,<223,0>,<232,48>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(8757,490,<284,0>,<293,44>)",9
376,109,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestINPredicateParameterizationAndCorrelation.java|(4967,314,<153,0>,<163,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestStoredProcedure.java|(3499,257,<106,0>,<115,34>)",6
298,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/Sort.java|(5417,285,<158,0>,<171,13>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(12001,217,<383,0>,<395,9>)",9
304,111,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4516,198,<119,0>,<128,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1948,198,<45,0>,<54,5>)",7
390,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(4740,283,<175,0>,<187,33>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(3960,283,<141,0>,<153,33>)",8
390,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(4740,248,<175,0>,<185,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4916,248,<185,0>,<195,41>)",7
2,183,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(23458,388,<751,0>,<758,55>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManagerSwing.java|(48074,388,<1285,0>,<1292,55>)",7
358,397,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestCascade.java|(1718,177,<39,0>,<45,32>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSubselect.java|(1653,177,<34,0>,<40,32>)",5
36,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4708,506,<177,0>,<199,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4979,506,<188,0>,<210,29>)",16
46,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4098,248,<150,0>,<160,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(5076,248,<192,0>,<202,41>)",7
206,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(5660,224,<173,0>,<187,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2779,224,<87,0>,<101,9>)",10
50,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4979,506,<188,0>,<210,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4475,506,<166,0>,<188,29>)",16
304,347,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4542,165,<120,0>,<127,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2068,165,<50,0>,<57,25>)",5
134,111,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/UtilTest.java|(11657,173,<276,0>,<283,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1974,165,<46,0>,<53,25>)",5
294,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(5057,248,<192,0>,<202,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4572,248,<170,0>,<180,41>)",7
146,27,"|java+compilationUnit:///base/trunk/src/org/hsqldb/DDLParser.java|(70583,134,<2373,0>,<2379,13>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/Parser.java|(24159,134,<759,0>,<765,13>)",5
218,269,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcConnectionTest.java|(2320,198,<58,0>,<67,5>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2269,198,<56,0>,<65,5>)",7
50,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4159,341,<153,0>,<167,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(3685,341,<131,0>,<145,41>)",10
222,365,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(12102,116,<389,0>,<395,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2826,116,<91,0>,<97,9>)",5
50,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(3539,139,<121,0>,<130,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(3085,139,<99,0>,<108,5>)",6
376,271,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestINPredicateParameterizationAndCorrelation.java|(5552,158,<174,0>,<180,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug778213.java|(5778,158,<192,0>,<198,1>)",5
112,223,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(8695,217,<266,0>,<278,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(12001,217,<383,0>,<395,9>)",9
364,299,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2725,217,<85,0>,<97,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/Sort.java|(5417,285,<158,0>,<171,13>)",9
256,187,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(2852,239,<86,0>,<99,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(2861,239,<86,0>,<99,5>)",9
364,207,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(2376,180,<63,0>,<73,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BinaryType.java|(2531,180,<68,0>,<78,29>)",7
222,159,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/IntervalType.java|(14491,286,<467,0>,<474,36>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/TableWorks.java|(32057,286,<906,0>,<913,36>)",7
96,269,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceTest.java|(2085,165,<50,0>,<57,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcCallableStatementTest.java|(2295,165,<57,0>,<64,25>)",5
50,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(4979,506,<188,0>,<210,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4960,506,<188,0>,<210,29>)",16
294,391,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(3049,139,<96,0>,<103,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(3248,139,<104,0>,<111,5>)",5
228,337,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/SqlToolHarness.java|(7247,101,<212,0>,<219,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/rights/Right.java|(5439,101,<185,0>,<192,5>)",5
346,111,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcNClobTest.java|(2042,234,<49,0>,<60,32>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1948,234,<45,0>,<56,32>)",8
46,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4819,506,<181,0>,<203,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4960,506,<188,0>,<210,29>)",16
112,193,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(3089,211,<80,0>,<87,36>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobType.java|(2057,211,<50,0>,<57,36>)",5
256,331,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4475,506,<166,0>,<188,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4604,506,<167,0>,<189,29>)",16
332,93,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(32397,4795,<802,0>,<933,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcPreparedStatement.java|(135900,4889,<3227,0>,<3360,5>)",19
306,99,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSql.java|(25095,339,<686,0>,<700,45>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestMultiInsert.java|(5047,339,<136,0>,<150,45>)",10
294,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(5015,290,<191,0>,<202,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4530,290,<169,0>,<180,41>)",8
94,217,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDataSourceFactoryTest.java|(2104,165,<49,0>,<56,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDriverTest.java|(1982,165,<46,0>,<53,25>)",5
294,47,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4236,248,<157,0>,<167,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(4916,248,<185,0>,<195,41>)",7
112,71,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/CharacterType.java|(21299,193,<695,0>,<703,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/Library.java|(38813,193,<1099,0>,<1107,9>)",6
256,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(4572,248,<170,0>,<180,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4805,248,<181,0>,<191,41>)",7
150,395,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobDataMemory.java|(3991,120,<136,0>,<144,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobDataRemoteClient.java|(4774,120,<143,0>,<151,5>)",6
364,285,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobType.java|(4021,178,<138,0>,<147,9>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/OtherType.java|(3752,177,<134,0>,<142,9>)",6
204,57,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestDatabaseMetaData.java|(8944,158,<231,0>,<237,1>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug1191815.java|(3861,158,<117,0>,<123,1>)",5
350,211,"|java+compilationUnit:///base/trunk/src/org/hsqldb/types/BlobDataMemory.java|(5184,120,<174,0>,<182,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/ClobDataRemoteClient.java|(3034,120,<89,0>,<97,5>)",6
46,295,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyIntValueHashMap.java|(3908,599,<142,0>,<168,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4046,599,<149,0>,<175,29>)",19
132,333,"|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcDatabaseMetaData.java|(256131,1435,<5979,0>,<6006,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/jdbc/jdbcStatement.java|(71599,1437,<1747,0>,<1774,5>)",7
118,3,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/ZaurusDatabaseManager.java|(16640,300,<521,0>,<528,39>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/DatabaseManager.java|(21738,300,<699,0>,<706,39>)",7
158,185,"|java+compilationUnit:///base/trunk/src/org/hsqldb/TableWorks.java|(32805,395,<930,0>,<938,44>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/types/NumberType.java|(20662,323,<634,0>,<642,36>)",8
330,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4604,506,<167,0>,<189,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4708,506,<177,0>,<199,29>)",16
390,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntValueHashMap.java|(3990,139,<141,0>,<150,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(3539,139,<121,0>,<130,5>)",6
186,51,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyHashMap.java|(4586,248,<170,0>,<180,41>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyLongValueHashMap.java|(5076,248,<192,0>,<202,41>)",7
294,257,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/LongKeyIntValueHashMap.java|(4194,451,<156,0>,<175,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/IntKeyHashMap.java|(3736,451,<134,0>,<153,29>)",14
260,233,"|java+compilationUnit:///base/trunk/src/org/hsqldb/util/Tree.java|(3435,229,<71,0>,<79,28>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/util/Grid.java|(3459,229,<72,0>,<80,28>)",8
146,27,"|java+compilationUnit:///base/trunk/src/org/hsqldb/DDLParser.java|(87361,163,<3009,0>,<3016,13>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/Parser.java|(35472,139,<1121,0>,<1128,9>)",5
178,375,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestJDBCSavepoints.java|(16266,319,<482,0>,<494,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestBug808460.java|(2438,312,<66,0>,<76,34>)",6
312,69,"|java+compilationUnit:///base/trunk/src/org/hsqldb/View.java|(6609,104,<212,0>,<218,5>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/ArrayUtil.java|(12200,104,<428,0>,<434,5>)",5
304,111,"|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcDatabaseMetaDataTest.java|(4542,165,<120,0>,<127,25>)","|java+compilationUnit:///base/trunk/test/org/hsqldb/jdbc/jdbcParameterMetaDataTest.java|(1974,165,<46,0>,<53,25>)",5
196,77,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/HsqldbTestCase.java|(1646,172,<34,0>,<39,26>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestSubQueriesInPreparedStatements.java|(1714,172,<38,0>,<43,26>)",5
204,341,"|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestDatabaseMetaData.java|(8491,257,<213,0>,<222,34>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/test/TestLikePredicateOptimizations.java|(6185,316,<202,0>,<212,34>)",6
330,37,"|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/MultiValueHashMap.java|(4147,157,<147,0>,<154,29>)","|java+compilationUnit:///base/trunk/src/org/hsqldb/lib/HashMap.java|(4281,157,<157,0>,<164,29>)",5
